N,P,K,temperature,humidity,ph,rainfall,label
84.39608709948021,39.427782983683585,54.926196089158054,24.92149876273536,76.04348251398676,6.762621443453532,191.01273319090714,rice
91.80626905613678,61.903146948088846,33.43454145318631,26.390128387732965,84.06390463468249,6.828824063997796,305.8717193061579,rice
76.31917825995694,38.95516602771012,32.88388456299582,21.052569145103686,81.61449145292949,6.636460789926658,241.06763197320078,rice
92.40774873554035,48.156022702534884,51.62827261725853,22.70602950028613,95.6008458329481,6.750266939106003,195.7136977433487,rice
63.93661252908332,53.78966898291822,38.21229771739319,25.642001482276275,84.36618812286773,6.470868434937251,196.12825127726381,rice
57.27729162971203,42.641820575195744,46.85119035458778,24.142281232390612,75.77130610644006,6.569272370340473,245.41269518915348,rice
66.742138456983,49.84470127134634,40.465669747568,20.071089106508133,83.78893680174141,6.724313810547294,273.32204972701106,rice
95.80703078052355,31.46796758451491,32.49739968067902,25.04510580162598,84.56892975456104,6.706019074522419,384.1092596261889,rice
88.5633576603975,61.62678768216719,47.63201410794562,25.454173753917395,80.42365377679828,6.803587688197307,199.08699141849712,rice
76.44772089889986,42.175637426050756,40.65499311509058,30.443975700020527,72.66367403704126,6.774504076149805,165.49136515241395,rice
72.92102201315849,61.067407163608394,40.514240152763705,20.26676566621208,78.42348145370016,6.77183909957387,200.78533473131455,rice
83.24687884372962,48.54686207884576,34.78719721915346,29.931832267975977,85.16959511159006,5.689942965336957,237.4581725907771,rice
70.07320302847418,58.22920001755469,33.6598340925384,23.155790675599302,84.52493639490228,6.8463020776680485,181.98814371776893,rice
74.98248146238578,42.30065626606853,34.77336613941031,28.79636272084329,84.02490855480478,5.995646418265982,266.71447788219103,rice
111.8323429551895,60.38958312661376,27.845040272367893,22.047297781401245,88.33455574593312,6.216932213752488,247.75277712584915,rice
91.61951080144006,36.876834341063,39.5237971515056,13.776197979792782,76.87806179332856,6.398972739442736,180.08867272140603,rice
104.48616955897452,30.838303464472407,36.47964410642413,23.892221731858275,89.20636644533057,5.925655139528224,276.52655008619837,rice
80.1534959152938,36.22189618742459,43.69682779410616,24.09717908672041,78.99891561420603,6.527920833996007,214.5874561255296,rice
81.70276017876873,55.94556809425256,52.68813452916282,19.786553503519453,92.66516687328134,5.719164880190999,223.92859619857666,rice
88.82475809726864,51.37190241282039,35.01840384143525,22.875633248928175,79.53499532670584,6.264254097222316,263.984083880841,rice
85.35523228947571,39.68508485687215,47.196799003466005,24.421898562629828,86.06431059419481,6.751851536769445,196.8401995631171,rice
71.59728439704546,56.967523261479144,44.88296212346772,23.437295218107554,82.58663691654391,7.01106595831537,206.3371444465668,rice
88.20646071755057,45.57368817079327,38.258550374182235,26.79633055596157,86.12708174494014,6.825403854400255,282.21915228617314,rice
80.31505762449139,56.18343565553957,37.51786594725235,24.472499057465328,81.34928472816158,6.5387983859970875,253.80628101747655,rice
67.72668975149791,73.10864730822553,31.951860948002384,19.857434161636803,87.79055436750033,6.816665077585174,254.9647926820862,rice
89.4251826389642,47.853038725837024,32.82196502811335,23.72741367458118,78.61419144243945,6.8900478933671,224.11770473991444,rice
67.61754204811233,44.14336990016408,43.303451634205,21.808826341588077,77.88889802216784,6.597474884596765,239.7986628443489,rice
72.39585236943306,42.347540332580124,41.85639949886109,19.155746975508027,74.96268112811723,6.212622311499025,221.46211393152612,rice
84.66361348397007,65.70427460339462,46.86127698561616,23.020184410109717,81.90491896048655,6.098988254144876,229.2594745603044,rice
75.67012041619793,51.872622724057074,33.38215245158142,25.058039542723517,89.66369456501289,6.456495940617257,246.06846888395765,rice
90.35215987566669,43.185354337369965,41.79273985448334,23.537777202345385,82.48838049274416,6.190796086457813,230.9804069703577,rice
87.46997436868175,65.4137232935405,47.67416660868165,29.95954737253467,78.16326218555976,6.848928254688271,237.33368022953408,rice
112.8470439982651,38.30042057573819,33.282225262553794,21.701822063667933,71.38052137845096,6.289697991327696,199.6346935378521,rice
82.25590679714311,52.101071709325915,55.00936671372709,26.35127151455815,79.11548172168798,6.140634131460657,249.67676686026022,rice
60.19650189469037,69.97750519025224,49.435520965770294,22.092473043685885,73.43432735454562,7.041548949666165,225.41840618989528,rice
98.56724467960193,28.866868094467595,35.20499981636982,23.51573109915455,82.2349029688237,6.319973811408302,254.91399729389994,rice
63.98569355926108,46.291446179744476,40.962365053695194,25.043316502176246,85.55807439044445,6.050143163264853,168.6354331705751,rice
99.16515232847763,51.9877681437551,34.01210770754757,28.153455926567567,82.57837317146429,6.97171887362553,232.70073925640435,rice
110.91121887322981,69.06409010931846,38.00828681216741,26.414712852863065,85.22687974792574,7.04745262301294,191.40306157679584,rice
90.29077189997659,60.70109384219505,25.930084108615084,19.950224462002673,71.8038391111995,6.3922372662221765,258.7016902318385,rice
102.53535578144042,48.8891373650373,53.02892436457034,19.359695625355325,73.48308780322422,6.477780920441353,245.3626179575723,rice
79.5095787785886,23.19069479952148,39.287039683897696,19.58659149848544,85.3483627441502,6.646639298438739,192.4048085469058,rice
72.2919962399496,35.28943773733258,39.498567221814625,26.365426961503715,77.07136976832228,6.701618606207138,208.78969526510235,rice
68.10690751606484,46.715635680545304,31.718061420645007,21.839052083958453,76.01061053705575,7.285890053166556,231.41054207886916,rice
69.50411738011121,50.56775892881066,39.10137560247336,22.83709120140033,85.07083350021712,6.803003084018922,208.7799540955789,rice
71.3627263903298,44.699379634180275,21.58463068211532,18.954426813404343,88.83437133722262,7.157987085400514,220.03855841774487,rice
88.6483544458365,51.73500185452243,64.63104646764191,26.85872473430373,81.36041204259617,6.117783823759829,165.7421471896971,rice
83.05195453800835,38.92379105658836,28.621970323218605,21.560281347272422,76.59225998192802,7.174856654029026,265.26559027797805,rice
79.88041038025074,65.75932966668032,40.61894646118095,20.91614739601521,89.61562038634828,6.715564017473864,188.51015382694175,rice
77.14491982874588,37.49258095938291,28.93760215228531,26.278532642594925,91.54708320235065,5.940572970472344,252.51876946762283,rice
70.24036146317259,42.15449539482365,35.26084860608905,20.90802769096055,82.24260813972414,6.167619953435585,240.81827303119354,rice
79.24642835826295,45.13262343760309,32.739490703667215,21.769686008295,85.77695612912878,6.7003668750497525,190.89779020805796,rice
81.48998458143839,57.01664548046147,26.644757751029026,25.130080577139804,78.68688120527077,6.728239467437263,199.46963373829934,rice
52.92676849003222,28.469490745402048,40.38467957329106,24.279167505164445,77.47841687447796,6.75543698351095,163.5391975092416,rice
79.00880302029024,33.46780560285052,34.785311137582724,23.642196013949242,77.69793317358024,6.34617778230807,270.2517123685776,rice
71.34662195715276,58.0283053447817,30.962345162739055,25.089412533745847,89.2078431032895,5.511342199949084,198.12418978118092,rice
88.6560819077081,45.56345536748409,42.96916698697047,21.68804443985254,82.4329489373645,6.437729105843168,276.7112824663923,rice
83.8163126495182,52.051231944902426,36.70498427102026,22.03718132778252,79.8372090609019,6.657780856951319,213.16062076718947,rice
84.34662285344619,72.90480958374526,46.96899762745354,22.521929403496475,88.00606961081972,6.336769850791379,148.47501859288585,rice
64.87870533623894,25.55049694768973,37.18789212766953,23.555255137568654,90.38218656137641,6.630770949505665,221.23597884764544,rice
92.44108371775233,21.466376291905377,41.884916464868525,25.8125955816609,74.60706877110078,6.957501617282771,243.53985629977657,rice
73.77068129148797,55.59338239327542,58.16554286243517,24.045598765175484,83.24110293150169,6.316255640183902,196.00622522140833,rice
92.45503724816368,37.726994089093594,40.57252989775514,22.06702765970465,84.39489912873196,6.63346484211478,271.501597770316,rice
72.3497540171788,44.761500776479544,32.169890273741544,22.167120219771665,83.88650246522425,6.80279544665814,193.113387032895,rice
93.0440888015849,64.26765430565942,43.307479225789606,29.130387437674198,78.13105400448214,6.0021381186754335,158.85119004382886,rice
102.44066467233775,55.85238787624869,39.55532263271636,24.33990587895946,76.37255476350812,7.47830079184673,235.1688472790091,rice
81.64092191907339,56.7091994867843,43.84807385389371,24.171652072837393,78.04762772277344,6.688587342854398,305.2809798590014,rice
100.18130069232467,67.11823951967276,35.91027458855052,20.531185539224257,81.37106539950176,6.522289964915478,273.76766073883795,rice
54.613030554277714,66.35460383352736,38.735936811368084,22.21935679015774,76.93947812369916,5.838057331253692,262.92682335847655,rice
81.09976950782605,32.52046920310735,29.639369823491073,22.492645902129617,90.34510762644696,6.396163459454558,169.87428187527576,rice
76.31385403871083,44.727317163027955,18.424906856467427,23.337115400446564,80.84532734895662,6.7784825459253675,303.9582437978138,rice
96.89847544321637,44.773335713342036,31.147792730066637,31.22007940974958,82.29609217007244,6.5055717167651785,229.03499651559986,rice
82.97127141151782,46.267675056912694,35.41070394495811,21.859423176278824,81.83623364892001,6.282630091546494,201.48616869291342,rice
81.59645341537845,44.940273390949734,52.03194390866151,15.547090574820963,87.45753425961232,6.998434076999052,147.064390703674,rice
74.85968608879477,43.5427096080505,28.73990644225743,21.166549937227373,76.44712077267086,7.200908177369449,267.42713572589844,rice
99.07332642491238,56.66006476851882,30.967585830262166,21.92643920116068,84.4468728061396,6.0111488764432215,258.5199372068955,rice
76.39511902762797,43.50215030940483,45.68767974562793,24.83278993445812,80.1951691709046,6.963731921345699,186.7574668960041,rice
89.23903410416395,55.11721509562061,37.523628485488075,24.478399066726354,75.74443211807349,6.8696108076827604,222.60391454228045,rice
71.72732375377153,58.49009225836889,17.18262523782896,18.070385462727543,54.10359578533267,6.442403980538256,59.39141295007434,maize
99.05753018381237,27.18070592116278,26.785825473160152,23.738561135209164,64.32300821690725,5.98203236527642,92.98272228704141,maize
77.54838357090182,59.03301882016521,20.456910594648157,23.52605616511657,62.45471451450301,6.177221750511573,91.15603537784118,maize
57.477979288120494,34.518145778942866,22.97305637609086,23.598029033447798,63.712116645531246,6.207373573226158,91.95163410723342,maize
71.52288383628766,40.216952745976876,20.783381020390728,19.57569527834739,67.8577692900013,5.518966558304864,105.58311274651288,maize
83.67116978895652,50.56029734313876,23.930763935782057,28.82916055561902,72.1005904551269,5.463650307467342,59.40846066528597,maize
70.50217706765186,48.26091050210834,22.070636081876494,20.459896653962872,66.30736735133955,5.897846827058671,72.76964394016103,maize
61.120066837821334,38.76766753889096,14.593261577534665,19.584443614579335,72.37549257625487,5.820240444467223,137.64764129674782,maize
83.91981481057067,49.84836123694874,16.566568879275145,25.451084577931468,60.970535216335584,6.2488039258581445,136.2016907653759,maize
76.8472812033042,59.49273326285676,17.18729429949645,22.877540283260632,77.39560444944857,5.949213176884893,121.24897115993858,maize
86.4930232254657,42.37533224105732,22.529630956222086,26.403940573693554,69.35266973552038,5.571910112043818,70.45725648350263,maize
75.02977637338195,47.25566570899954,22.48268839020271,23.62195350326639,55.65258948902929,6.3520791404023855,97.21171490567646,maize
84.71748537517247,58.807807255546216,23.335688618195615,24.60713027729953,64.50884001978947,5.535615626593604,93.59236438265171,maize
80.49225224595733,50.715788371953735,14.893005696718763,19.21630210857108,72.37206997333033,6.1841779384573385,98.63001394745248,maize
78.33982051356553,48.297561394957455,23.75313522390399,21.193843451239193,65.67284543858689,6.015089884517983,76.31007545135368,maize
74.28993451837633,50.22133771633713,18.08500551334609,27.39514643950732,58.73774888446347,6.125251342335456,76.2053788345165,maize
95.3637346122448,49.965547765115744,24.12737815787454,17.800538694370598,66.86935186108481,6.555852318249375,86.64567978550848,maize
90.78576450078421,42.82711549899628,25.63738976074232,31.046143432667378,62.46013007692239,6.021798991439692,114.06768954235402,maize
96.95486574876855,42.771399728467316,18.319252731616572,22.013753868988225,55.58884642276006,5.8325392214063205,64.91718466495864,maize
68.78642921875046,47.65315112613219,20.936858930146084,28.426751724849268,58.01152171482846,6.593728959390634,80.72022311548982,maize
77.4064354841708,54.74819492166604,15.509111913750806,24.338434111644176,66.1651654574914,6.39698050560326,90.78337287815636,maize
107.46360167893073,41.62260015748684,17.876012179992728,20.819008157513323,61.11166016587822,5.9450451490773935,108.78033062215104,maize
95.04605097587826,42.29253706250524,16.670577707583085,24.649954447352414,61.1344386900332,6.453172727102205,89.058460417026,maize
59.81107062003322,63.47505201330061,27.183510692382086,20.855239583304648,62.28608908044811,6.314346156289962,91.6891357997405,maize
85.90253127207396,68.1020453876635,19.2922110900238,20.20595964411541,55.34476540389831,5.907627984023232,84.33746054252406,maize
99.53469436221346,42.823887009638284,20.895151806555592,22.942519863745368,73.31875291413658,7.210772970349449,74.38262454159359,maize
72.12672668978134,58.44160877069072,22.727565958505245,29.46347564007612,69.08749729728174,6.056283163685176,96.81309661384618,maize
91.3044429669949,56.204821811973645,22.02909612442919,26.73336141356204,73.18506913311971,6.752863596415011,97.97419775179286,maize
75.99458303619775,49.46713686433323,24.82603586603343,20.140725151544675,67.58071316211031,6.042664475069056,85.57489645869634,maize
93.34142235128758,49.910990680199035,20.185746192624595,18.240503506570285,70.22377496219055,6.458193672456431,128.2650944661092,maize
74.30666118056399,50.19150327663939,20.997534734843022,28.521086479172162,64.33293127329134,6.311608610308136,97.15793019433079,maize
80.2393094778763,43.535663854494715,20.77635997159323,26.757711124509203,57.81439290412258,6.253187869658751,70.99758370121654,maize
92.34055954709811,32.76813095216225,17.764312610913645,24.320241562725823,75.95866820464039,6.173699895570805,73.89600946613604,maize
100.57388483328708,33.51986099583756,11.204776173519672,24.54005057518666,61.48562042953172,5.791506873147715,99.16712894598706,maize
80.92560856525438,42.359213692632714,14.878782405316421,26.053600648980506,69.55140824571063,6.160329654488247,121.93273992095331,maize
65.15898280408616,32.74474829075261,17.232367720475022,22.840448942755756,66.70337614525884,6.103505576857469,92.04110793028593,maize
62.981526909714674,62.437646040732595,19.671395286429725,26.910535410558445,67.39907742464393,6.382701287661514,96.39534560464408,maize
83.37250272020778,54.42722759867544,25.316610120529724,23.687824093955147,69.96302630311959,6.164105722285109,113.80234430898946,maize
69.88329237528876,66.00940432910815,19.839368197422626,17.992287142586832,65.89673090437553,5.927579337010048,101.81287097977449,maize
70.16851224837131,43.538165667852205,12.441837076217876,21.416927882628233,48.0328447135973,5.566438870605711,100.20829312288595,maize
87.42960190380998,52.254575617849646,16.132095427483147,22.83301025350307,64.97478222636602,5.736654124322983,115.067966035343,maize
88.52834748690806,45.79035826170336,20.107543355978123,23.729339827816435,50.70785592102997,6.101129046991762,71.36031504004403,maize
65.98055988126102,45.18899707114045,27.19074610739809,25.242950014434534,61.00174707152042,6.429033112542464,112.98710873172004,maize
89.09560419495322,48.59630369920174,17.412252889177704,25.443781597647565,67.75439769795224,6.558077288011093,97.70343603363939,maize
90.59463258383202,42.64764788439432,25.269576262537303,23.6915986164234,79.52682610837687,5.924324872764173,119.71927606330499,maize
80.37492940155177,41.48581996385552,18.064456663782714,21.878784421319878,67.96916162481341,6.4091341952142,73.52599992122842,maize
77.7077448928682,69.42270358611864,26.910172680402844,24.527132843859114,65.2660243471774,6.248012530687305,97.27035945460833,maize
65.72648921761913,45.42623462576655,13.325663704489642,24.397280929118477,69.53037157791918,6.0067254150802505,116.47973526580066,maize
63.290812043971904,33.3562511979018,20.897807274239888,26.664844059142542,76.78749384020509,6.016446294852424,106.57361666862592,maize
77.53789836599151,46.273727000591805,23.534639749946688,25.28313007444697,53.96525490111026,6.790616139890359,112.60182708294903,maize
70.49324758188564,51.95803533437409,21.976120745130956,23.912358180383674,61.147863923082056,5.931350652824779,84.48891858017109,maize
92.07274823111237,53.43600154594432,18.517542671655576,25.700945487269205,45.06020165558947,6.659506280148841,50.20572442443801,maize
73.65070870316241,36.803301053738565,14.821274097116376,27.062893755824817,61.72609159081676,6.338601552692286,84.06158842241632,maize
83.72448992667746,48.768218910602556,14.868031103245722,26.48693386806499,61.543703917870815,5.5773672405361,76.43769678068175,maize
96.00911748761173,56.50221742113493,18.605391462368562,21.7775980348855,62.74855464147832,7.030699193424336,92.63870904463107,maize
83.16049976629283,58.30283454031842,20.955156636106054,22.093352489627538,63.62555105640515,6.171359496234374,84.25555526980317,maize
86.73155452364375,48.519458858072994,22.93056030886232,22.71749196961996,65.55044633221263,5.400719726187157,103.32655349404963,maize
82.15786171077592,57.98010109859652,8.414978487225243,30.309311466732545,64.02287260291378,6.643273126695007,64.20188145748938,maize
85.35328686075084,37.46584436826344,17.50492415721678,29.69910973853375,63.665223194656576,6.28697314927189,102.40135461377508,maize
83.94818265567126,49.504189051435766,21.459844009864902,31.411954548333963,64.5966684207649,6.280439618685987,106.01308792015224,maize
91.2663111954958,59.8703030556038,22.55492088811674,18.999482805443307,76.43402072610768,5.741461842792525,91.05270930478066,maize
68.9486897997677,47.35861653407007,21.31504964121392,24.124750254075956,67.953445279647,6.845484507623459,94.0706860302796,maize
75.07012037651222,57.64087168288357,24.75788195569856,18.703372647020526,69.18180048894901,6.4804690969243595,79.04872993280016,maize
94.50848175973942,46.499444129674735,20.50230581388617,22.394248615006457,65.10905333307028,5.761489965241919,56.198982348114114,maize
97.13406075869966,39.53038651681672,16.034430602174773,15.463134602386997,60.52726776617349,5.6707640826370005,117.84030320272738,maize
90.11780507211161,41.118496548222765,29.009743221377235,26.43617920447058,62.72618031543964,5.200237714050571,130.81885145181485,maize
61.32513039883685,31.54601253043108,24.090281728038562,31.539133422187454,74.68990972957363,6.425563648020944,96.89508683330573,maize
88.2409867053637,55.589285897867654,21.124765695877503,23.364703863831565,64.56184810470334,5.89841416445333,79.38649846266452,maize
57.684518229655374,47.0166037320525,16.045635571396332,19.137437389744804,66.25925905807435,6.75680091453784,103.36633212004625,maize
59.15399275652187,38.10371863429663,23.763084751952864,19.561294122615916,63.42756795002083,6.420020839609821,65.6331109027273,maize
79.26450607375152,34.65974505081795,17.594529424195144,24.11923676949888,53.84904386527832,6.37618989518416,84.60724402146637,maize
84.62987945300577,50.23914134064661,25.456561719895376,23.438285759267675,61.99416121212323,6.248919001212914,95.86596058072776,maize
78.58632084390845,48.405916912038826,17.19203324877298,20.67984678857168,55.18176309740215,6.899830697274776,60.1227352921743,maize
69.68513762644912,40.81592734430802,23.579697507777766,21.967676125977903,73.73419450871614,5.930603750302453,90.57988324447604,maize
67.97583536088291,69.45149127773388,15.249606323881949,24.084372485794596,69.4364381665247,6.365519638980599,81.29424682244583,maize
76.44215160319888,48.438114719791095,19.411991993486044,26.373576908782184,80.47366101113946,5.977003285996867,57.603940408418445,maize
76.94061541978495,73.79709337654319,16.785301728121077,28.736908819054236,76.74390569853509,5.978564703316803,96.37966158370551,maize
97.54075947754245,44.20872259012513,19.185678559590553,20.964116801179745,57.896702885149935,5.940288981973597,60.52119466475487,maize
78.40900161911071,40.30026768941358,20.93514364716299,17.554365238287303,67.3161616255012,6.53341158464357,45.12528714857089,maize
82.48867883817087,60.27668992473292,15.161435925235178,28.85400335393196,67.93313306556232,5.917995257696637,83.88461844684588,maize
84.69992295026067,48.760053914124114,22.155023969785475,19.77764242422222,66.18552576825255,5.634514201238008,82.775478773026,maize
67.15310830242252,40.64470057410233,24.94437270084175,26.819585422079943,69.26396684635024,5.763074894130969,78.67183100610396,maize
92.5571723997502,49.417169136399046,29.27731815992678,24.3766124378803,66.34434381543022,6.076353414319,87.67081809564564,maize
76.17036196343348,55.0810867668859,23.826809267178337,20.24903688822218,55.68136932509555,5.4655178507586815,95.15982653825087,maize
64.75960072591351,26.47109407047517,21.554314418123855,31.725498311014768,64.95750361922074,6.535396309780657,86.6365871709513,maize
76.81332416170629,57.190764829877686,18.838901823245394,23.935873099251662,67.2518846433721,5.932763818542781,104.84084699073045,maize
75.90048291965509,40.442548405071555,22.146039374281614,19.85536206373137,65.1972681015839,6.196352401342319,106.71791131663156,maize
83.69637879455944,47.74973041254856,23.27106519680115,27.865726421560595,68.90467214446304,6.204141047937353,58.76327535299681,maize
65.21863604309553,44.94775295645332,17.561951191362866,22.34560043955094,65.39654947427975,6.411877101742692,83.59002443881818,maize
83.83801972591442,48.6447441481012,12.098133734584515,19.71232612163436,63.99138710994869,5.716122102863557,96.9985745999241,maize
96.36900998812436,60.18761851697317,19.14622851627917,28.21754147897483,66.04067220041478,6.065165611552785,72.7319467291812,maize
74.37036376214246,44.118231814587716,20.681664889501953,23.562008933674527,65.0213221410739,6.37477526789854,108.81292549572683,maize
89.39464962529588,33.151020315500965,9.78431546039218,26.27011968933746,55.43184911109205,6.110093839242927,61.59773947881281,maize
56.37623474903977,53.41462728204788,23.036620641210586,20.982213597456482,46.86270395498563,5.981502220699007,92.83608010805094,maize
60.25306117471045,49.83359919779156,19.93876060330802,25.02752024860381,65.83706257889908,5.810772423647378,108.93143003328983,maize
76.09764512367636,47.72695460490068,16.266928163707217,21.448512120829715,58.806381001811694,6.130821576030631,119.23416960284686,maize
61.537186284823726,31.86438602123259,25.884681309974432,22.26736712996847,60.316490829380584,6.615961874958431,72.88768920526272,maize
99.91211656256323,54.77925871339269,18.04835436741719,30.550578746429263,60.75999553897663,6.496838148803723,90.98585160812983,maize
93.62089547278558,63.615111967268525,20.128016596263066,20.36303745378836,68.21980500057381,5.928913852099158,125.26774495053246,maize
79.63842397299285,44.34678448687891,20.738721223459635,18.285057986646063,58.19870173042544,6.68016556317777,71.86211442057208,maize
29.5308901731806,74.43983303032743,89.48563323730397,20.1568599319952,19.98814305741745,6.772961473429162,58.67283999887235,chickpea
55.01333651955487,64.12784193389437,77.99333586835962,21.984582425547174,18.66869002820198,7.136766331624482,112.47503517351626,chickpea
33.564817696198574,79.13408153697485,80.45610499917667,18.80577683658977,21.585405279237595,7.152350726886887,88.07444118574449,chickpea
50.72507337309802,63.620567245485375,73.28632266128795,14.8655724179369,11.100930231871995,7.616862138982096,63.451874514174754,chickpea
37.78746376414228,64.67824040133296,82.45925358247281,20.44721163761789,19.581420465079237,6.8250767684293185,77.49317429320382,chickpea
42.825799504882994,65.01570648579744,92.85876460815994,19.472924854914755,19.20463335814945,7.198864380600224,97.60210786227987,chickpea
41.81021558703707,52.43801662452984,83.19750361402113,16.045929318624513,15.41414995475073,7.175909205626528,98.57424607150453,chickpea
40.21271576736061,71.70599615118756,93.6177195570819,18.722259538465703,24.805049342541185,7.169652893689463,53.58855861266274,chickpea
47.53341621104533,72.57390061859333,90.31802203266196,20.019544053809874,16.58463204804868,6.63271052911319,76.86465114070963,chickpea
31.494795457907,61.03371860234333,84.70862723536487,23.00971351305422,18.184014589468944,6.6412350813894445,86.66904002330212,chickpea
51.966314866456514,60.68260514816741,78.92786266661666,18.04406458418759,14.64530506075328,7.194484130153158,78.18577777088328,chickpea
44.195324439070276,57.3500938663748,76.50033359741272,20.167144073483314,15.881500543724698,7.5180891553700215,74.00545721578096,chickpea
42.24684725751886,79.19108998247708,68.65307413653575,12.717573564057673,12.423031056289716,7.378775231028155,71.72212781161329,chickpea
65.58199285668252,61.22902881611134,81.47641042557629,22.626329857703627,23.018278664477368,7.618451072990919,98.12549345889714,chickpea
50.240625258114626,75.1103233904142,86.2268886093331,16.346442851014398,14.545403349733078,6.998987662776714,77.44723066212607,chickpea
35.46771950672725,76.35664936948058,87.64244166856409,18.265220658875542,21.432590243165784,6.657493265759949,77.09510811080423,chickpea
32.831776793971954,45.60156059512328,79.3385545132584,17.63475747485015,21.540349229726395,7.189243505366433,64.63719763506192,chickpea
58.54092566334188,82.65240434630424,84.65678162774893,17.320547703450504,14.121682289829561,6.888337967178684,96.33122929556279,chickpea
58.84586305934609,86.51892233926627,76.08920462570981,14.641147700132967,17.422658740733613,6.469468190331145,84.84751571277172,chickpea
38.52397413701331,62.407561977581096,67.24237546186563,19.54080031970915,15.401897481014267,6.649024949286914,36.91606680077526,chickpea
39.724850949493636,89.26701916003694,93.29007371638296,16.628711230241183,15.193363818914658,7.140632276822507,65.02421841217563,chickpea
43.01791899819466,77.19296334061629,89.81546579107446,17.69953777056014,16.388978749469103,6.736605223973032,67.5967946894021,chickpea
37.73521108098473,72.40838608179413,87.30867700986599,15.590463147958966,21.478065706878567,6.91866291968723,79.67949058477346,chickpea
32.527883208521764,38.9091168767247,87.0723631708884,20.2105316912773,16.15601732864536,7.020097215167461,87.73908826556149,chickpea
24.374541431134574,61.651367871844464,86.35411743697462,14.237131730492251,17.880673796499888,6.593025458612979,86.9964497365029,chickpea
39.643585177025166,48.618418209133885,89.31791483565738,15.796225269605852,14.569242688956857,7.060170759169283,97.22956024143073,chickpea
29.84178181021603,68.74015819817566,83.43053200264458,20.079316821789433,17.529324665831677,6.889891648275003,67.5861466902692,chickpea
40.86143883046375,55.13433185617272,56.62919613204314,19.309679412473002,19.711804523258586,6.291120269337449,64.85403942935093,chickpea
46.191542610051975,92.68994563654039,80.16634966140326,15.815991176312597,16.45131067668548,7.412462925744455,70.31053731313197,chickpea
32.00807993349746,62.20707773381561,72.3733711339303,18.368010947984388,21.87403537540868,7.096923781934809,76.21469746810568,chickpea
37.08188731084456,49.24171029564012,87.06487821717727,17.766488408961592,16.458560259228122,7.957932270353458,84.48129362548529,chickpea
32.48208949904816,62.88370884553348,89.18756567357404,18.339811231613293,12.6851660650479,7.275768680372561,69.97783871691509,chickpea
58.73297776217545,80.96057678857578,76.42142483472999,21.843049085205337,17.20356653158221,7.255832102536666,87.27099225941713,chickpea
31.536433450091266,60.27740201219046,88.23968654064929,16.995674003680378,15.78905461027401,6.713463226195194,86.35398598390192,chickpea
60.625249192431454,55.189605028948726,80.19375565338207,22.236661666246288,16.761075826262854,7.13571153887492,64.0640970777968,chickpea
